participant_id,puzzle_id,window_start,dominant_tension,suggested_support,support_confidence,support_rationale,support_category
12,Transition,1535.009917,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1540.0069855,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1545.0089048,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1550.0006483,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1555.0014747,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1560.0105717,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1565.0024221,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1570.0006882,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1575.0046021,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1580.0059875,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1585.0046373,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1590.0007156,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1595.0112147,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1600.0096133,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1605.0073021,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1610.0053509,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1615.0015559,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1620.0041003,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1625.0083631,acting_without_progress,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1630.0055051,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1635.0013856,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1640.0074832,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1645.002933,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1650.0038567,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1655.0112503,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1660.001084,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1665.0119668,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1670.0169854,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1675.0000856,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1680.0062464,focused_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1685.0025717,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1690.0086646,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1695.0200492,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1700.0026479,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1705.013229,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1710.0095838,scanning_but_passive,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1715.0088837,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1720.0073155,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1725.0007575,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1730.0031678,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Transition,1735.0087942,acting_without_progress,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
12,Spoke Puzzle: Amount of Protein,1740.0077038,none,spatial_hint,0.5,No clear agent pattern but persistent stalling detected.,consensus_intervene
12,Spoke Puzzle: Amount of Protein,1745.0034713,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Spoke Puzzle: Amount of Protein,1750.0032049,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1755.0096927,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1760.0122983,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1765.0081159,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Spoke Puzzle: Amount of Protein,1770.007879,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1775.0081515,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1780.0122461,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1785.0020054,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1790.0006567,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1795.0062125,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Spoke Puzzle: Amount of Protein,1800.0059395,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Spoke Puzzle: Amount of Protein,1805.0031978,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1810.0097366,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1815.004031,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Spoke Puzzle: Amount of Protein,1820.0123866,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Spoke Puzzle: Amount of Protein,1825.0089617,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Transition,1830.0075472,scattered_but_progressing,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.0× median puzzle duration],probe
12,Transition,1835.0003141,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1840.0113865,scattered_but_progressing,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1845.0052487,engaged_and_active,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1850.0058831,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1855.0056197,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1860.0130402,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1865.0035508,scattered_but_progressing,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1870.012213,pop_says_stuck_but_active,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1875.0105513,engaged_and_active,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1880.0017835,scanning_but_passive,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1885.0116675,pop_says_stuck_but_searching,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1890.004982,none,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.1× median puzzle duration],probe
12,Transition,1895.000606,none,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1900.0000235,active_but_struggling,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1905.0079505,none,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1910.0062856,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1915.011831,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1920.0099336,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1925.0198168,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1930.0106412,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1935.004236,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1940.0093216,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1945.0052567,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1950.008073,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.2× median puzzle duration],probe
12,Transition,1955.0052133,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1960.001181,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1965.0013433,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1970.0117526,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1975.0036345,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1980.0104478,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1985.0049308,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1990.0031744,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,1995.0092822,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,2000.0064963,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,2005.0022066,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,2010.0000832,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.3× median puzzle duration],probe
12,Transition,2015.008474,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2020.0235753,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2025.0059836,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2030.0095117,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2035.0064749,navigating_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2040.0006346,focused_but_idle,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2045.021336,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2050.0184819,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2055.0007933,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2060.0018194,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2065.0095911,acting_without_progress,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2070.0034943,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.4× median puzzle duration],probe
12,Transition,2075.0039634,navigating_but_stalled,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.5× median puzzle duration],probe
12,Hub Puzzle: Cooking Pot,2080.0194597,none,spatial_hint,0.5,No clear agent pattern but persistent stalling detected.,consensus_intervene
12,Hub Puzzle: Cooking Pot,2085.0187703,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2090.0086526,focused_progress,wait,0.8,Agents agree: productive engagement (focused_progress),watch
12,Hub Puzzle: Cooking Pot,2095.0061772,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2100.0057735,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Hub Puzzle: Cooking Pot,2105.007893,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2110.0073168,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2115.0019061,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2120.0037507,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2125.0041709,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2130.0033007,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2135.0014694,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2140.0101604,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2145.0086886,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2150.0111471,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Hub Puzzle: Cooking Pot,2155.0023537,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2160.0021404,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2165.0019667,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2170.0035028,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2175.005359,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2180.0124143,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2185.0119019,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2190.0035306,pop_confirms_progress,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2195.0074271,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Hub Puzzle: Cooking Pot,2200.0058438,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2205.0052802,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2210.0083339,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2215.0059259,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2220.0071603,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2225.0076589,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2230.0126711,idle_but_progressing,wait,0.7,"Low activity but progress detected. Player may be using minimal, efficient actions.",watch
12,Hub Puzzle: Cooking Pot,2235.0065508,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2240.0041887,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2245.0098301,stationed_and_progressing,wait,0.6,No clear pattern but player is progressing.,watch
12,Hub Puzzle: Cooking Pot,2250.0229266,scattered_but_progressing,wait,0.75,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch
12,Transition,2255.0053839,scattered_but_progressing,wait,0.7999999999999999,Transition phase — scanning and idle behavior is normal navigation. [Escalated: player at 3.8× median puzzle duration],probe
14,Transition,0.1385758,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,5.0062766,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,10.0030181,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,15.0014934,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,20.0012457,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,25.0000765,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,30.0127582,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,35.0003771,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,40.0199115,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,45.0436597,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,50.0062075,idle_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,55.0208576,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,60.0414721,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,65.010771,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,70.0449356,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,75.0149859,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,80.0060403,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,85.0028585,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,90.0154788,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,95.0162526,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,100.0180643,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,105.0278189,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,110.0368389,scattered_but_progressing,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,115.0042548,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,120.0161821,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,125.0220821,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,130.0047099,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,135.0150522,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,140.0017854,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,145.0249538,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,150.0178514,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,155.007464,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,160.0225451,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,165.0399892,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,170.016852,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,175.0083096,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,180.0199781,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,185.0416486,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,190.0206239,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,195.0063112,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,200.0346085,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,205.0020742,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,210.0337727,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,215.0005833,acting_without_progress,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,220.0358111,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,225.0417821,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,230.0196542,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,235.0070889,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,240.008888,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,245.011007,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,250.0006957,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,255.0024435,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,260.0027793,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,265.0017738,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,270.0011403,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,275.0047897,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,280.0044123,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,285.0041872,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,290.0037559,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,295.0036218,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,300.0038481,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,305.0105897,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,310.0201911,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,315.0074735,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,320.007713,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,325.0088606,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,330.0096851,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,335.000046,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,340.0055076,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,345.0077104,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,350.004236,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,355.0021127,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,360.0071363,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,365.00569,navigating_but_idle,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
14,Transition,370.0059599,navigating_but_stalled,wait,0.7,Transition phase — scanning and idle behavior is normal navigation.,watch
